Ward code,Year,population,Square Kilometres,Population Density
E05013512,2016,16284.666666666666,2.141666666666667,7986.79
E05013512,2017,16736.666666666668,2.141666666666667,8192.7
E05013512,2018,17205.0,2.141666666666667,8405.94
E05013512,2019,17671.0,2.141666666666667,8617.55
E05013512,2020,18676.33333333333,2.141666666666667,9047.72
E05013512,2021,19640.666666666668,2.141666666666667,9457.78
E05013512,2022,20562.666666666668,2.141666666666667,9849.44
E05013512,2023,21436.666666666668,2.141666666666667,10218.61
E05013512,2024,22319.0,2.141666666666667,10592.49
E05013512,2025,23210.666666666668,2.141666666666667,10956.8
E05013513,2013,14630.0,2.648333333333333,5548.95
E05013513,2014,14732.0,2.648333333333333,5587.66
E05013513,2015,14736.333333333334,2.648333333333333,5587.43
E05013513,2016,14839.666666666666,2.648333333333333,5628.3
E05013513,2017,14947.333333333334,2.648333333333333,5669.56
E05013513,2018,15089.333333333334,2.648333333333333,5723.73
E05013513,2019,15210.666666666666,2.648333333333333,5769.69
E05013513,2020,15249.0,2.648333333333333,5780.17
E05013513,2021,15265.666666666666,2.648333333333333,5781.98
E05013513,2022,15287.333333333334,2.648333333333333,5786.28
E05013513,2023,15288.0,2.648333333333333,5782.59
E05013513,2024,15315.666666666666,2.648333333333333,5789.39
E05013513,2025,15448.333333333334,2.648333333333333,5834.86
E05013514,2013,15071.666666666666,1.9303333333333332,7937.56
E05013514,2014,15392.0,1.9303333333333332,8117.44
E05013514,2015,15835.0,1.9303333333333332,8344.74
E05013514,2016,16092.333333333334,1.9303333333333332,8477.4
E05013514,2017,16379.333333333334,1.9303333333333332,8632.59
E05013514,2018,16688.333333333332,1.9303333333333332,8798.78
E05013514,2019,16991.333333333332,1.9303333333333332,8961.96
E05013514,2020,17345.666666666668,1.9303333333333332,9156.18
E05013514,2021,17666.333333333332,1.9303333333333332,9331.89
E05013514,2022,17955.0,1.9303333333333332,9491.62
E05013514,2023,18214.666666666668,1.9303333333333332,9635.25
E05013514,2024,18490.666666666668,1.9303333333333332,9787.5
E05013514,2025,18763.33333333333,1.9303333333333332,9930.49
E05013515,2013,15417.333333333334,2.254,7193.18
E05013515,2014,15796.0,2.254,7380.02
E05013515,2015,16062.0,2.254,7508.1
E05013515,2016,16175.333333333334,2.254,7565.09
E05013515,2017,16554.0,2.254,7734.94
E05013515,2018,16957.333333333332,2.254,7915.39
E05013515,2019,17358.666666666668,2.254,8094.68
E05013515,2020,18154.0,2.254,8423.56
E05013515,2021,18910.0,2.254,8733.54
E05013515,2022,19634.33333333333,2.254,9030.59
E05013515,2023,20320.33333333333,2.254,9309.84
E05013515,2024,21019.0,2.254,9595.54
E05013515,2025,21817.666666666668,2.254,9909.45
E05013516,2013,15398.0,2.764,5570.91
E05013516,2014,15939.0,2.764,5766.64
E05013516,2015,16045.0,2.764,5804.99
E05013516,2016,16183.0,2.764,5854.92
E05013516,2017,16928.0,2.764,6124.46
E05013516,2018,17701.0,2.764,6404.12
E05013516,2019,18484.0,2.764,6687.41
E05013516,2020,20425.0,2.764,7389.65
E05013516,2021,22315.0,2.764,8073.44
E05013516,2022,24137.0,2.764,8732.63
E05013516,2023,25889.0,2.764,9366.5
E05013516,2024,27645.0,2.764,10001.81
E05013516,2025,29575.0,2.764,10700.07
E05013517,2013,15824.666666666666,1.541,10336.02
E05013517,2014,15986.0,1.541,10440.44
E05013517,2015,16046.666666666666,1.541,10479.28
E05013517,2016,16207.666666666666,1.541,10584.35
E05013517,2017,16296.666666666666,1.541,10643.48
E05013517,2018,16377.666666666666,1.541,10697.9
E05013517,2019,16450.0,1.541,10747.03
E05013517,2020,16508.666666666668,1.541,10774.93
E05013517,2021,16540.666666666668,1.541,10785.01
E05013517,2022,16556.0,1.541,10784.18
E05013517,2023,16552.666666666668,1.541,10771.35
E05013517,2024,16571.0,1.541,10772.29
E05013517,2025,16676.333333333332,1.541,10836.94
E05013518,2013,15926.333333333334,2.885,5656.57
E05013518,2014,15877.333333333334,2.885,5639.99
E05013518,2015,15961.333333333334,2.885,5671.59
E05013518,2016,15839.333333333334,2.885,5626.13
E05013518,2017,15987.333333333334,2.885,5682.18
E05013518,2018,16139.666666666666,2.885,5739.51
E05013518,2019,16277.666666666666,2.885,5792.11
E05013518,2020,16657.0,2.885,5905.96
E05013518,2021,17044.0,2.885,6021.96
E05013518,2022,17447.666666666668,2.885,6143.4
E05013518,2023,17838.0,2.885,6260.33
E05013518,2024,18221.666666666668,2.885,6374.75
E05013518,2025,18256.33333333333,2.885,6385.68
E05013519,2013,13872.0,1.899,7574.2
E05013519,2014,13825.0,1.899,7540.87
E05013519,2015,13813.5,1.899,7534.43
E05013519,2016,13816.5,1.899,7525.72
E05013519,2017,13900.5,1.899,7568.8
E05013519,2018,13981.0,1.899,7611.07
E05013519,2019,14044.0,1.899,7644.55
E05013519,2020,14153.5,1.899,7695.5
E05013519,2021,14277.5,1.899,7754.23
E05013519,2022,14416.5,1.899,7820.52
E05013519,2023,14549.0,1.899,7884.77
E05013519,2024,14663.0,1.899,7938.75
E05013519,2025,14737.5,1.899,7974.11
E05013520,2013,14414.8,2.1938,6946.35
E05013520,2014,14364.6,2.1938,6921.85
E05013520,2015,14431.2,2.1938,6955.14
E05013520,2016,14526.2,2.1938,7004.47
E05013520,2017,14652.8,2.1938,7065.94
E05013520,2018,14786.8,2.1938,7130.6
E05013520,2019,14913.6,2.1938,7192.83
E05013520,2020,15043.6,2.1938,7260.6
E05013520,2021,15178.2,2.1938,7331.29
E05013520,2022,15326.4,2.1938,7408.62
E05013520,2023,15455.8,2.1938,7477.04
E05013520,2024,15578.4,2.1938,7542.49
E05013520,2025,15619.0,2.1938,7569.79
E05013521,2013,14653.333333333334,1.905333333333333,7783.34
E05013521,2014,14634.333333333334,1.905333333333333,7777.97
E05013521,2015,14769.0,1.905333333333333,7852.09
E05013521,2016,14999.666666666666,1.905333333333333,7979.32
E05013521,2017,15337.666666666666,1.905333333333333,8168.56
E05013521,2018,15678.0,1.905333333333333,8359.62
E05013521,2019,16018.0,1.905333333333333,8550.84
E05013521,2020,16230.0,1.905333333333333,8668.06
E05013521,2021,16441.666666666668,1.905333333333333,8785.07
E05013521,2022,16664.666666666668,1.905333333333333,8908.03
E05013521,2023,16869.333333333332,1.905333333333333,9020.96
E05013521,2024,17058.0,1.905333333333333,9124.99
E05013521,2025,17181.666666666668,1.905333333333333,9194.93
E05013522,2013,17368.0,3.0235000000000003,6656.62
E05013522,2014,17251.0,3.0235000000000003,6614.58
E05013522,2015,17441.5,3.0235000000000003,6660.0
E05013522,2016,17360.5,3.0235000000000003,6632.48
E05013522,2017,17546.5,3.0235000000000003,6690.5
E05013522,2018,17732.0,3.0235000000000003,6752.86
E05013522,2019,17898.5,3.0235000000000003,6807.15
E05013522,2020,19045.5,3.0235000000000003,7108.73
E05013522,2021,20218.0,3.0235000000000003,7417.61
E05013522,2022,21418.5,3.0235000000000003,7735.18
E05013522,2023,22609.0,3.0235000000000003,8049.09
E05013522,2024,23772.5,3.0235000000000003,8352.72
E05013522,2025,24292.0,3.0235000000000003,8505.12
E05013523,2013,15835.0,3.1503333333333337,5213.26
E05013523,2014,15769.333333333334,3.1503333333333337,5194.79
E05013523,2015,15780.0,3.1503333333333337,5200.61
E05013523,2016,15668.666666666666,3.1503333333333337,5160.11
E05013523,2017,15790.666666666666,3.1503333333333337,5206.5
E05013523,2018,15928.0,3.1503333333333337,5257.76
E05013523,2019,16057.666666666666,3.1503333333333337,5306.92
E05013523,2020,16380.0,3.1503333333333337,5403.8
E05013523,2021,16712.333333333332,3.1503333333333337,5503.15
E05013523,2022,17060.333333333332,3.1503333333333337,5607.32
E05013523,2023,17400.666666666668,3.1503333333333337,5709.1
E05013523,2024,17731.0,3.1503333333333337,5807.51
E05013523,2025,17722.0,3.1503333333333337,5806.29
E05013524,2013,14662.0,2.37575,6393.37
E05013524,2014,14607.5,2.37575,6368.38
E05013524,2015,14700.5,2.37575,6416.64
E05013524,2016,14849.25,2.37575,6498.76
E05013524,2017,14989.0,2.37575,6562.99
E05013524,2018,15135.0,2.37575,6629.15
E05013524,2019,15270.25,2.37575,6691.08
E05013524,2020,15417.0,2.37575,6765.04
E05013524,2021,15566.0,2.37575,6840.27
E05013524,2022,15729.25,2.37575,6921.93
E05013524,2023,15872.5,2.37575,6994.83
E05013524,2024,16007.25,2.37575,7064.02
E05013524,2025,16035.0,2.37575,7082.46
E05013525,2013,14665.0,2.897,5684.61
E05013525,2014,14696.5,2.897,5705.44
E05013525,2015,14680.0,2.897,5705.35
E05013525,2016,14668.0,2.897,5712.35
E05013525,2017,14965.5,2.897,5816.42
E05013525,2018,15265.5,2.897,5921.85
E05013525,2019,15552.5,2.897,6020.67
E05013525,2020,16133.0,2.897,6212.8
E05013525,2021,16720.5,2.897,6405.84
E05013525,2022,17322.0,2.897,6603.86
E05013525,2023,17908.0,2.897,6794.96
E05013525,2024,18480.5,2.897,6981.32
E05013525,2025,18558.5,2.897,7003.3
E05013526,2013,15852.0,2.0305,8038.44
E05013526,2014,15795.0,2.0305,8000.52
E05013526,2015,15826.0,2.0305,8011.16
E05013526,2016,15662.0,2.0305,7933.85
E05013526,2017,15844.5,2.0305,8013.43
E05013526,2018,16036.5,2.0305,8097.67
E05013526,2019,16225.5,2.0305,8179.45
E05013526,2020,16251.0,2.0305,8192.6
E05013526,2021,16277.0,2.0305,8207.59
E05013526,2022,16311.0,2.0305,8226.9
E05013526,2023,16347.0,2.0305,8248.01
E05013526,2024,16366.0,2.0305,8259.85
E05013526,2025,16389.5,2.0305,8272.08
E05013527,2013,16568.75,2.76,6825.01
E05013527,2014,16532.5,2.76,6818.24
E05013527,2015,16654.75,2.76,6852.44
E05013527,2016,16633.0,2.76,6851.73
E05013527,2017,16924.25,2.76,6988.89
E05013527,2018,17225.75,2.76,7132.87
E05013527,2019,17515.5,2.76,7273.3
E05013527,2020,18152.5,2.76,7461.8
E05013527,2021,18800.0,2.76,7652.97
E05013527,2022,19466.0,2.76,7850.42
E05013527,2023,20115.5,2.76,8040.59
E05013527,2024,20741.25,2.76,8220.35
E05013527,2025,21038.25,2.76,8320.91
E05013528,2013,14894.0,3.127,4811.06
E05013528,2014,14806.333333333334,3.127,4782.37
E05013528,2015,14892.666666666666,3.127,4812.48
E05013528,2016,14832.0,3.127,4792.72
E05013528,2017,14909.666666666666,3.127,4818.02
E05013528,2018,14992.0,3.127,4844.35
E05013528,2019,15045.333333333334,3.127,4861.31
E05013528,2020,15443.333333333334,3.127,4980.1
E05013528,2021,15856.666666666666,3.127,5103.77
E05013528,2022,16291.333333333334,3.127,5234.1
E05013528,2023,16710.666666666668,3.127,5359.43
E05013528,2024,17123.0,3.127,5482.56
E05013528,2025,17213.666666666668,3.127,5510.02
E05013529,2013,14508.0,2.208,6570.65
E05013529,2014,14437.0,2.208,6538.5
E05013529,2015,14369.0,2.208,6507.7
E05013529,2016,14273.0,2.208,6464.22
E05013529,2017,14318.0,2.208,6484.6
E05013529,2018,14376.0,2.208,6510.87
E05013529,2019,14407.0,2.208,6524.91
E05013529,2020,14429.0,2.208,6534.87
E05013529,2021,14441.0,2.208,6540.31
E05013529,2022,14472.0,2.208,6554.35
E05013529,2023,14496.0,2.208,6565.22
E05013529,2024,14500.0,2.208,6567.03
E05013529,2025,14489.0,2.208,6562.05
E05013530,2013,14524.5,1.7675,8296.69
E05013530,2014,14548.0,1.7675,8303.97
E05013530,2015,14569.0,1.7675,8314.92
E05013530,2016,14577.5,1.7675,8313.95
E05013530,2017,14723.0,1.7675,8392.3
E05013530,2018,14864.5,1.7675,8467.59
E05013530,2019,14991.0,1.7675,8535.16
E05013530,2020,15209.5,1.7675,8652.44
E05013530,2021,15415.5,1.7675,8762.18
E05013530,2022,15632.0,1.7675,8877.93
E05013530,2023,15821.5,1.7675,8977.9
E05013530,2024,15999.5,1.7675,9071.14
E05013530,2025,16019.5,1.7675,9083.26
E05013531,2013,14959.0,3.0665,4943.81
E05013531,2014,14882.0,3.0665,4917.56
E05013531,2015,14970.5,3.0665,4950.09
E05013531,2016,14903.0,3.0665,4927.69
E05013531,2017,14971.0,3.0665,4950.71
E05013531,2018,15039.5,3.0665,4973.27
E05013531,2019,15084.5,3.0665,4987.93
E05013531,2020,15640.0,3.0665,5153.35
E05013531,2021,16213.0,3.0665,5324.38
E05013531,2022,16807.5,3.0665,5502.17
E05013531,2023,17384.0,3.0665,5674.0
E05013531,2024,17957.5,3.0665,5844.84
E05013531,2025,17997.5,3.0665,5856.47
E05013532,2013,15092.0,3.548,4253.66
E05013532,2014,14939.0,3.548,4210.54
E05013532,2015,14907.0,3.548,4201.52
E05013532,2016,14867.0,3.548,4190.25
E05013532,2017,14875.0,3.548,4192.5
E05013532,2018,14898.0,3.548,4198.99
E05013532,2019,14913.0,3.548,4203.21
E05013532,2020,14775.0,3.548,4164.32
E05013532,2021,14657.0,3.548,4131.06
E05013532,2022,14548.0,3.548,4100.34
E05013532,2023,14437.0,3.548,4069.05
E05013532,2024,14313.0,3.548,4034.1
E05013532,2025,14176.0,3.548,3995.49
E05013533,2013,14324.5,2.6895,6477.17
E05013533,2014,14697.5,2.6895,6720.4
E05013533,2015,14629.5,2.6895,6690.17
E05013533,2016,14760.5,2.6895,6793.03
E05013533,2017,15083.0,2.6895,6927.07
E05013533,2018,15381.5,2.6895,7046.15
E05013533,2019,15676.0,2.6895,7162.53
E05013533,2020,16369.0,2.6895,7447.31
E05013533,2021,17085.5,2.6895,7742.87
E05013533,2022,17822.0,2.6895,8047.93
E05013533,2023,18539.5,2.6895,8342.29
E05013533,2024,19246.0,2.6895,8632.83
E05013533,2025,19594.5,2.6895,8826.25
E05013534,2013,15134.5,3.3065,4576.65
E05013534,2014,15062.0,3.3065,4554.52
E05013534,2015,15095.5,3.3065,4564.91
E05013534,2016,15062.5,3.3065,4554.85
E05013534,2017,15145.0,3.3065,4579.89
E05013534,2018,15241.5,3.3065,4609.16
E05013534,2019,15313.5,3.3065,4630.93
E05013534,2020,15397.5,3.3065,4656.33
E05013534,2021,15481.0,3.3065,4681.65
E05013534,2022,15588.0,3.3065,4714.07
E05013534,2023,15677.5,3.3065,4741.23
E05013534,2024,15756.0,3.3065,4765.04
E05013534,2025,15882.0,3.3065,4803.51
E05013535,2013,14585.5,2.22,6570.05
E05013535,2014,14533.0,2.22,6546.35
E05013535,2015,14476.0,2.22,6520.65
E05013535,2016,14448.0,2.22,6507.87
E05013535,2017,14535.5,2.22,6547.18
E05013535,2018,14638.5,2.22,6593.47
E05013535,2019,14728.5,2.22,6633.87
E05013535,2020,14853.0,2.22,6689.7
E05013535,2021,14978.0,2.22,6745.74
E05013535,2022,15123.0,2.22,6810.78
E05013535,2023,15247.0,2.22,6866.39
E05013535,2024,15357.5,2.22,6915.91
E05013535,2025,15335.5,2.22,6906.02
E05013536,2013,15747.0,1.747,9016.15
E05013536,2014,15756.5,1.747,9022.49
E05013536,2015,15782.5,1.747,9037.57
E05013536,2016,15809.5,1.747,9053.75
E05013536,2017,16198.0,1.747,9278.95
E05013536,2018,16610.5,1.747,9517.86
E05013536,2019,17020.5,1.747,9755.52
E05013536,2020,17253.5,1.747,9889.21
E05013536,2021,17488.5,1.747,10024.0
E05013536,2022,17734.0,1.747,10164.78
E05013536,2023,17961.5,1.747,10295.16
E05013536,2024,18161.5,1.747,10409.77
E05013536,2025,18349.0,1.747,10517.13
E05013537,2013,13804.5,2.3035,6791.66
E05013537,2014,13752.75,2.3035,6761.37
E05013537,2015,13728.0,2.3035,6752.53
E05013537,2016,13695.0,2.3035,6736.61
E05013537,2017,13851.5,2.3035,6795.39
E05013537,2018,14004.75,2.3035,6852.92
E05013537,2019,14150.0,2.3035,6906.44
E05013537,2020,14706.75,2.3035,7168.17
E05013537,2021,15288.75,2.3035,7442.95
E05013537,2022,15887.25,2.3035,7725.56
E05013537,2023,16482.25,2.3035,8007.61
E05013537,2024,17063.25,2.3035,8283.1
E05013537,2025,17405.75,2.3035,8476.27
E05013538,2013,14324.5,2.6895,6477.17
E05013538,2014,14697.5,2.6895,6720.4
E05013538,2015,14629.5,2.6895,6690.17
E05013538,2016,14760.5,2.6895,6793.03
E05013538,2017,15083.0,2.6895,6927.07
E05013538,2018,15381.5,2.6895,7046.15
E05013538,2019,15676.0,2.6895,7162.53
E05013538,2020,16369.0,2.6895,7447.31
E05013538,2021,17085.5,2.6895,7742.87
E05013538,2022,17822.0,2.6895,8047.93
E05013538,2023,18539.5,2.6895,8342.29
E05013538,2024,19246.0,2.6895,8632.83
E05013538,2025,19594.5,2.6895,8826.25
E05013539,2013,13534.0,1.622,8344.02
E05013539,2014,13464.0,1.622,8300.86
E05013539,2015,13457.0,1.622,8296.55
E05013539,2016,13429.0,1.622,8279.28
E05013539,2017,13509.0,1.622,8328.61
E05013539,2018,13584.0,1.622,8374.85
E05013539,2019,13661.0,1.622,8422.32
E05013539,2020,14839.0,1.622,9148.58
E05013539,2021,16067.0,1.622,9905.67
E05013539,2022,17314.0,1.622,10674.48
E05013539,2023,18567.0,1.622,11446.98
E05013539,2024,19818.0,1.622,12218.25
E05013539,2025,20895.0,1.622,12882.24
E05013540,2013,16326.5,2.8535000000000004,6981.16
E05013540,2014,16197.5,2.8535000000000004,6924.81
E05013540,2015,16428.0,2.8535000000000004,6998.44
E05013540,2016,16388.5,2.8535000000000004,6996.36
E05013540,2017,16550.0,2.8535000000000004,7043.19
E05013540,2018,16707.0,2.8535000000000004,7093.36
E05013540,2019,16855.5,2.8535000000000004,7141.31
E05013540,2020,17917.5,2.8535000000000004,7397.08
E05013540,2021,19000.0,2.8535000000000004,7657.19
E05013540,2022,20111.5,2.8535000000000004,7927.55
E05013540,2023,21213.5,2.8535000000000004,8194.07
E05013540,2024,22297.5,2.8535000000000004,8454.99
E05013540,2025,22710.0,2.8535000000000004,8545.3
E05013541,2013,13767.0,1.6615,8377.73
E05013541,2014,13737.5,1.6615,8359.47
E05013541,2015,13916.0,1.6615,8452.79
E05013541,2016,14180.5,1.6615,8586.61
E05013541,2017,14323.0,1.6615,8668.66
E05013541,2018,14470.0,1.6615,8754.0
E05013541,2019,14613.5,1.6615,8837.95
E05013541,2020,14814.5,1.6615,8950.71
E05013541,2021,15024.5,1.6615,9069.33
E05013541,2022,15247.5,1.6615,9195.73
E05013541,2023,15455.0,1.6615,9312.79
E05013541,2024,15657.5,1.6615,9427.15
E05013541,2025,15808.5,1.6615,9515.07
E05013542,2013,11653.6,2.847,5106.86
E05013542,2014,11818.2,2.847,5179.86
E05013542,2015,11864.8,2.847,5194.59
E05013542,2016,11874.0,2.847,5196.26
E05013542,2017,11936.8,2.847,5220.89
E05013542,2018,12033.0,2.847,5259.21
E05013542,2019,12136.6,2.847,5301.77
E05013542,2020,12303.4,2.847,5395.75
E05013542,2021,12450.2,2.847,5481.72
E05013542,2022,12595.6,2.847,5566.5
E05013542,2023,12726.4,2.847,5644.03
E05013542,2024,12841.6,2.847,5714.88
E05013542,2025,12923.4,2.847,5764.38
E05013543,2013,13695.0,5.631,2432.07
E05013543,2014,13931.0,5.631,2473.98
E05013543,2015,14089.0,5.631,2502.04
E05013543,2016,14447.0,5.631,2565.62
E05013543,2017,14545.0,5.631,2583.02
E05013543,2018,14645.0,5.631,2600.78
E05013543,2019,14742.0,5.631,2618.01
E05013543,2020,15027.0,5.631,2668.62
E05013543,2021,15283.0,5.631,2714.08
E05013543,2022,15535.0,5.631,2758.84
E05013543,2023,15746.0,5.631,2796.31
E05013543,2024,15942.0,5.631,2831.11
E05013543,2025,15990.0,5.631,2839.64
E05013544,2013,12106.75,2.697,5676.43
E05013544,2014,12234.0,2.697,5726.74
E05013544,2015,12291.5,2.697,5743.95
E05013544,2016,12388.75,2.697,5764.29
E05013544,2017,12461.0,2.697,5796.65
E05013544,2018,12550.75,2.697,5839.09
E05013544,2019,12649.0,2.697,5886.61
E05013544,2020,12739.75,2.697,5910.56
E05013544,2021,12814.75,2.697,5928.39
E05013544,2022,12881.25,2.697,5941.62
E05013544,2023,12929.75,2.697,5948.59
E05013544,2024,12963.0,2.697,5948.03
E05013544,2025,12966.5,2.697,5945.22
E05013545,2013,12600.333333333334,2.8816666666666664,6167.58
E05013545,2014,12777.333333333334,2.8816666666666664,6248.74
E05013545,2015,12928.0,2.8816666666666664,6327.89
E05013545,2016,13254.333333333334,2.8816666666666664,6496.77
E05013545,2017,13344.0,2.8816666666666664,6540.88
E05013545,2018,13450.333333333334,2.8816666666666664,6595.65
E05013545,2019,13549.0,2.8816666666666664,6645.52
E05013545,2020,13709.333333333334,2.8816666666666664,6708.46
E05013545,2021,13851.0,2.8816666666666664,6763.32
E05013545,2022,13978.0,2.8816666666666664,6808.87
E05013545,2023,14085.333333333334,2.8816666666666664,6847.86
E05013545,2024,14176.333333333334,2.8816666666666664,6878.72
E05013545,2025,14220.0,2.8816666666666664,6901.72
E05013546,2013,12706.0,1.747,7273.04
E05013546,2014,12933.0,1.747,7402.98
E05013546,2015,13030.0,1.747,7458.5
E05013546,2016,13723.0,1.747,7855.18
E05013546,2017,14911.0,1.747,8535.2
E05013546,2018,16177.0,1.747,9259.87
E05013546,2019,17491.0,1.747,10012.02
E05013546,2020,17852.0,1.747,10218.66
E05013546,2021,18164.0,1.747,10397.25
E05013546,2022,18445.0,1.747,10558.1
E05013546,2023,18679.0,1.747,10692.04
E05013546,2024,18873.0,1.747,10803.09
E05013546,2025,18895.0,1.747,10815.68
E05013547,2013,12016.666666666666,2.281,5934.75
E05013547,2014,12190.0,2.281,6012.56
E05013547,2015,12252.333333333334,2.281,6044.87
E05013547,2016,12395.666666666666,2.281,6121.48
E05013547,2017,12829.666666666666,2.281,6360.42
E05013547,2018,13301.0,2.281,6617.54
E05013547,2019,13797.333333333334,2.281,6889.35
E05013547,2020,13984.0,2.281,7001.85
E05013547,2021,14142.0,2.281,7099.27
E05013547,2022,14288.666666666666,2.281,7189.87
E05013547,2023,14412.0,2.281,7268.35
E05013547,2024,14518.0,2.281,7336.83
E05013547,2025,14545.333333333334,2.281,7354.93
E05013548,2013,11285.666666666666,3.0209999999999995,5162.64
E05013548,2014,11400.333333333334,3.0209999999999995,5215.34
E05013548,2015,11421.666666666666,3.0209999999999995,5227.54
E05013548,2016,11514.0,3.0209999999999995,5309.33
E05013548,2017,11620.666666666666,3.0209999999999995,5383.6
E05013548,2018,11749.666666666666,3.0209999999999995,5469.76
E05013548,2019,11896.666666666666,3.0209999999999995,5562.66
E05013548,2020,11967.333333333334,3.0209999999999995,5596.53
E05013548,2021,12015.666666666666,3.0209999999999995,5622.68
E05013548,2022,12052.0,3.0209999999999995,5639.16
E05013548,2023,12078.666666666666,3.0209999999999995,5648.42
E05013548,2024,12088.333333333334,3.0209999999999995,5654.36
E05013548,2025,12115.0,3.0209999999999995,5666.83
E05013549,2013,10762.0,3.281,3280.1
E05013549,2014,10855.0,3.281,3308.44
E05013549,2015,10866.0,3.281,3311.8
E05013549,2016,10825.0,3.281,3299.3
E05013549,2017,10859.0,3.281,3309.66
E05013549,2018,10900.0,3.281,3322.16
E05013549,2019,10967.0,3.281,3342.58
E05013549,2020,11062.0,3.281,3371.53
E05013549,2021,11130.0,3.281,3392.26
E05013549,2022,11183.0,3.281,3408.41
E05013549,2023,11238.0,3.281,3425.18
E05013549,2024,11256.0,3.281,3430.66
E05013549,2025,11286.0,3.281,3439.8
E05013550,2013,10919.0,2.3785,5539.0
E05013550,2014,11018.5,2.3785,5593.55
E05013550,2015,11050.0,2.3785,5607.86
E05013550,2016,11024.5,2.3785,5596.13
E05013550,2017,11245.5,2.3785,5683.94
E05013550,2018,11488.5,2.3785,5783.94
E05013550,2019,11733.5,2.3785,5883.03
E05013550,2020,11830.5,2.3785,5923.31
E05013550,2021,11915.5,2.3785,5959.76
E05013550,2022,11987.5,2.3785,5986.75
E05013550,2023,12057.5,2.3785,6013.7
E05013550,2024,12106.0,2.3785,6027.09
E05013550,2025,12179.5,2.3785,6057.77
E05013551,2013,11492.666666666666,1.553,7522.12
E05013551,2014,11570.666666666666,1.553,7572.8
E05013551,2015,11559.333333333334,1.553,7563.47
E05013551,2016,11556.666666666666,1.553,7557.72
E05013551,2017,11604.0,1.553,7585.81
E05013551,2018,11676.666666666666,1.553,7630.55
E05013551,2019,11758.0,1.553,7680.46
E05013551,2020,11784.666666666666,1.553,7695.32
E05013551,2021,11801.666666666666,1.553,7704.66
E05013551,2022,11808.0,1.553,7706.43
E05013551,2023,11810.333333333334,1.553,7706.2
E05013551,2024,11799.666666666666,1.553,7698.2
E05013551,2025,11800.333333333334,1.553,7697.77
E05013552,2013,11228.0,1.765,6361.47
E05013552,2014,11299.0,1.765,6401.7
E05013552,2015,11302.0,1.765,6403.4
E05013552,2016,11352.0,1.765,6431.73
E05013552,2017,11419.0,1.765,6469.69
E05013552,2018,11509.0,1.765,6520.68
E05013552,2019,11622.0,1.765,6584.7
E05013552,2020,11692.0,1.765,6624.36
E05013552,2021,11735.0,1.765,6648.73
E05013552,2022,11778.0,1.765,6673.09
E05013552,2023,11809.0,1.765,6690.65
E05013552,2024,11827.0,1.765,6700.85
E05013552,2025,11850.0,1.765,6713.88
E05013553,2013,12346.666666666666,1.6183333333333332,7650.35
E05013553,2014,12570.333333333334,1.6183333333333332,7786.84
E05013553,2015,12610.0,1.6183333333333332,7810.44
E05013553,2016,12823.666666666666,1.6183333333333332,7931.6
E05013553,2017,13268.0,1.6183333333333332,8190.42
E05013553,2018,13763.333333333334,1.6183333333333332,8480.04
E05013553,2019,14272.0,1.6183333333333332,8777.0
E05013553,2020,14639.666666666666,1.6183333333333332,8997.6
E05013553,2021,14984.666666666666,1.6183333333333332,9204.97
E05013553,2022,15310.666666666666,1.6183333333333332,9400.43
E05013553,2023,15612.333333333334,1.6183333333333332,9581.73
E05013553,2024,15880.0,1.6183333333333332,9741.89
E05013553,2025,16043.666666666666,1.6183333333333332,9842.19
E05013554,2013,10810.333333333334,2.0926666666666667,6014.16
E05013554,2014,10895.666666666666,2.0926666666666667,6063.02
E05013554,2015,10931.0,2.0926666666666667,6081.99
E05013554,2016,10831.666666666666,2.0926666666666667,6020.04
E05013554,2017,10983.333333333334,2.0926666666666667,6081.42
E05013554,2018,11150.0,2.0926666666666667,6151.16
E05013554,2019,11326.0,2.0926666666666667,6225.55
E05013554,2020,11457.0,2.0926666666666667,6296.02
E05013554,2021,11574.0,2.0926666666666667,6359.98
E05013554,2022,11680.666666666666,2.0926666666666667,6416.55
E05013554,2023,11783.333333333334,2.0926666666666667,6471.33
E05013554,2024,11868.333333333334,2.0926666666666667,6514.88
E05013554,2025,11939.333333333334,2.0926666666666667,6549.8
E05013555,2013,10389.666666666666,3.282,3165.75
E05013555,2014,10480.0,3.282,3193.28
E05013555,2015,10546.666666666666,3.282,3213.64
E05013555,2016,10456.0,3.282,3185.95
E05013555,2017,10586.0,3.282,3225.44
E05013555,2018,10730.0,3.282,3269.19
E05013555,2019,10885.333333333334,3.282,3316.39
E05013555,2020,10972.0,3.282,3342.75
E05013555,2021,11038.333333333334,3.282,3362.93
E05013555,2022,11100.333333333334,3.282,3381.78
E05013555,2023,11156.0,3.282,3398.7
E05013555,2024,11191.666666666666,3.282,3409.52
E05013555,2025,11247.0,3.282,3426.35
E05013556,2013,10618.333333333334,2.3926666666666665,4953.18
E05013556,2014,10686.666666666666,2.3926666666666665,4984.53
E05013556,2015,10746.333333333334,2.3926666666666665,5016.58
E05013556,2016,10772.333333333334,2.3926666666666665,5032.04
E05013556,2017,10897.0,2.3926666666666665,5073.14
E05013556,2018,11047.0,2.3926666666666665,5124.85
E05013556,2019,11201.333333333334,2.3926666666666665,5179.21
E05013556,2020,11306.666666666666,2.3926666666666665,5224.75
