New ward code,Year,Population,Square Kilometres,Population per square kilometre
E05013676,2024,14899.333333333334,2.856333333333333,5282.165304903222
E05013676,2025,14903.333333333334,2.856333333333333,5283.135317619781
E05013677,2013,15552.5,3.32625,4960.600123867438
E05013677,2014,15836.25,3.32625,5054.531484729212
E05013677,2015,16012.25,3.32625,5112.43406905536
E05013677,2016,16091.75,3.32625,5141.072715619964
E05013677,2017,16309.0,3.32625,5209.019714738872
E05013677,2018,16411.5,3.32625,5240.702376906821
E05013677,2019,16510.75,3.32625,5270.6684183754405
E05013677,2020,16572.0,3.32625,5289.445526705551
E05013677,2021,16649.5,3.32625,5313.495671356714
E05013677,2022,16701.0,3.32625,5329.2156733708525
E05013677,2023,16726.75,3.32625,5336.172533723227
E05013677,2024,16715.75,3.32625,5331.556678505553
E05013677,2025,16716.0,3.32625,5331.371042640222
E05013678,2013,13641.0,7.7475000000000005,1978.1535378038366
E05013678,2014,13818.0,7.7475000000000005,2007.2657520518665
E05013678,2015,13932.5,7.7475000000000005,2024.1946129782023
E05013678,2016,14302.0,7.7475000000000005,2063.064693847211
E05013678,2017,14472.0,7.7475000000000005,2087.48621550988
E05013678,2018,14552.0,7.7475000000000005,2098.940288285642
E05013678,2019,14633.5,7.7475000000000005,2110.638946527283
E05013678,2020,15013.5,7.7475000000000005,2163.325556682639
E05013678,2021,15390.5,7.7475000000000005,2215.3220924867333
E05013678,2022,15759.5,7.7475000000000005,2266.148108085813
E05013678,2023,16115.0,7.7475000000000005,2315.6769198797615
E05013678,2024,16422.0,7.7475000000000005,2357.8332107289903
E05013678,2025,16477.5,7.7475000000000005,2363.9697733836624
E05013679,2013,18365.0,3.1289999999999996,5869.287312240333
E05013679,2014,18545.0,3.1289999999999996,5926.813678491531
E05013679,2015,18671.0,3.1289999999999996,5967.082134867371
E05013679,2016,18719.0,3.1289999999999996,5982.422499201023
E05013679,2017,18947.0,3.1289999999999996,6055.289229785875
E05013679,2018,19041.0,3.1289999999999996,6085.330776605945
E05013679,2019,19113.0,3.1289999999999996,6108.341323106425
E05013679,2020,19200.0,3.1289999999999996,6136.1457334611705
E05013679,2021,19266.0,3.1289999999999996,6157.238734419943
E05013679,2022,19306.0,3.1289999999999996,6170.022371364654
E05013679,2023,19318.0,3.1289999999999996,6173.857462448067
E05013679,2024,19329.0,3.1289999999999996,6177.372962607863
E05013679,2025,19331.0,3.1289999999999996,6178.012144455099
E05013680,2013,17082.5,3.945,4499.398397587915
E05013680,2014,17209.5,3.945,4532.435076106054
E05013680,2015,17354.5,3.945,4570.870461600056
E05013680,2016,17429.0,3.945,4592.129876100935
E05013680,2017,17592.5,3.945,4634.6912409725655
E05013680,2018,17630.0,3.945,4644.477508006723
E05013680,2019,17663.5,3.945,4653.585588170957
E05013680,2020,17681.0,3.945,4658.9225302788755
E05013680,2021,17714.5,3.945,4667.524423645594
E05013680,2022,17733.5,3.945,4672.724541486198
E05013680,2023,17742.5,3.945,4674.94071666741
E05013680,2024,17724.5,3.945,4670.6464172497635
E05013680,2025,17655.5,3.945,4652.091163486334
E05013681,2013,13507.25,3.41425,4275.326358061217
E05013681,2014,13662.75,3.41425,4320.535070582486
E05013681,2015,13818.0,3.41425,4370.980227165779
E05013681,2016,13921.25,3.41425,4404.041987054153
E05013681,2017,14082.25,3.41425,4453.505667075795
E05013681,2018,14166.5,3.41425,4478.9209644741895
E05013681,2019,14245.75,3.41425,4502.444273580167
E05013681,2020,14428.0,3.41425,4553.09612629141
E05013681,2021,14612.0,3.41425,4604.745909426666
E05013681,2022,14777.0,3.41425,4650.12283077991
E05013681,2023,14932.25,3.41425,4691.780865981127
E05013681,2024,15056.25,3.41425,4724.546541570498
E05013681,2025,15063.25,3.41425,4726.06021462993
E05013682,2013,16541.333333333332,2.948,6293.128037672283
E05013682,2014,16722.0,2.948,6365.092825204614
E05013682,2015,16887.333333333332,2.948,6432.387263163324
E05013682,2016,16930.0,2.948,6451.4365130372835
E05013682,2017,17104.0,2.948,6518.210729268071
E05013682,2018,17160.666666666668,2.948,6541.41839593448
E05013682,2019,17203.0,2.948,6560.696603842127
E05013682,2020,17227.333333333332,2.948,6570.380327492224
E05013682,2021,17248.666666666668,2.948,6580.454514473949
E05013682,2022,17262.0,2.948,6589.334905199469
E05013682,2023,17259.0,2.948,6591.236649191714
E05013682,2024,17250.333333333332,2.948,6588.758533411717
E05013682,2025,17206.666666666668,2.948,6572.936701774677
E05013683,2013,14457.0,2.408,6191.481495313946
E05013683,2014,14588.0,2.408,6247.872714120938
E05013683,2015,14787.0,2.408,6331.980276128539
E05013683,2016,14886.666666666666,2.408,6375.7623417854
E05013683,2017,15024.333333333334,2.408,6435.663623755834
E05013683,2018,15086.666666666666,2.408,6463.636609814629
E05013683,2019,15138.333333333334,2.408,6486.816835749304
E05013683,2020,15229.666666666666,2.408,6524.404964817466
E05013683,2021,15326.0,2.408,6564.058653786993
E05013683,2022,15407.666666666666,2.408,6598.096329980719
E05013683,2023,15468.0,2.408,6622.882171710363
E05013683,2024,15511.333333333334,2.408,6641.026617248991
E05013683,2025,15504.666666666666,2.408,6638.117904459029
E05013684,2013,15875.0,3.212666666666667,5353.22462374665
E05013684,2014,16050.333333333334,3.212666666666667,5411.590998574717
E05013684,2015,16195.333333333334,3.212666666666667,5458.4035361289225
E05013684,2016,16247.333333333334,3.212666666666667,5477.196674293387
E05013684,2017,16467.666666666668,3.212666666666667,5549.351287337933
E05013684,2018,16562.333333333332,3.212666666666667,5577.100323669911
E05013684,2019,16645.666666666668,3.212666666666667,5600.555252461297
E05013684,2020,16717.666666666668,3.212666666666667,5624.865436535137
E05013684,2021,16793.333333333332,3.212666666666667,5651.726437061326
E05013684,2022,16846.333333333332,3.212666666666667,5670.405594405826
E05013684,2023,16889.666666666668,3.212666666666667,5686.882002703195
E05013684,2024,16918.666666666668,3.212666666666667,5698.54728200503
E05013684,2025,16961.0,3.212666666666667,5720.379876206292
E05013685,2013,16632.0,3.074,5796.348603238138
E05013685,2014,16797.0,3.074,5854.050283036632
E05013685,2015,16928.666666666668,3.074,5898.6768006427765
E05013685,2016,16971.333333333332,3.074,5915.437178258374
E05013685,2017,17149.666666666668,3.074,5978.594382739055
E05013685,2018,17190.333333333332,3.074,5992.285805857789
E05013685,2019,17208.666666666668,3.074,5998.305134023336
E05013685,2020,17248.666666666668,3.074,6014.676120608466
E05013685,2021,17288.666666666668,3.074,6032.301078670982
E05013685,2022,17305.333333333332,3.074,6041.231105123992
E05013685,2023,17316.0,3.074,6048.642670721852
E05013685,2024,17327.0,3.074,6055.367888722932
E05013685,2025,17350.333333333332,3.074,6071.865823746802
E05013686,2013,14256.5,2.051,7547.223219328684
E05013686,2014,14411.5,2.051,7630.482252148282
E05013686,2015,14619.5,2.051,7737.197603342043
E05013686,2016,14732.0,2.051,7795.915079980804
E05013686,2017,15012.5,2.051,7926.401577872728
E05013686,2018,15194.5,2.051,8003.81151986043
E05013686,2019,15369.5,2.051,8076.216373388707
E05013686,2020,15515.5,2.051,8137.9767616297995
E05013686,2021,15665.0,2.051,8200.7832753725
E05013686,2022,15808.5,2.051,8259.840668820416
E05013686,2023,15925.0,2.051,8304.794216525206
E05013686,2024,16021.5,2.051,8338.173095108517
E05013686,2025,16016.5,2.051,8330.436835557202
E05013687,2013,14051.333333333334,6.062,3160.959041305617
E05013687,2014,14274.0,6.062,3219.2622665109798
E05013687,2015,14432.0,6.062,3260.896247621539
E05013687,2016,14793.0,6.062,3329.4208079135
E05013687,2017,14978.666666666666,6.062,3372.5815448871763
E05013687,2018,15069.0,6.062,3393.9671288930167
E05013687,2019,15146.333333333334,6.062,3410.313242934453
E05013687,2020,15424.333333333334,6.062,3454.604006697134
E05013687,2021,15690.0,6.062,3494.594760530608
E05013687,2022,15954.0,6.062,3535.167734140697
E05013687,2023,16199.0,6.062,3571.1598145414187
E05013687,2024,16401.0,6.062,3598.2730509282082
E05013687,2025,16424.333333333332,6.062,3597.2854354454194
E05013688,2013,14450.333333333334,2.438333333333333,6124.156355156501
E05013688,2014,14595.0,2.438333333333333,6185.292621091753
E05013688,2015,14838.666666666666,2.438333333333333,6286.032152661507
E05013688,2016,14940.333333333334,2.438333333333333,6330.069114210414
E05013688,2017,15164.0,2.438333333333333,6422.176277836745
E05013688,2018,15312.0,2.438333333333333,6482.64074996935
E05013688,2019,15453.333333333334,2.438333333333333,6539.886815991973
E05013688,2020,15595.0,2.438333333333333,6596.249300728198
E05013688,2021,15741.666666666666,2.438333333333333,6654.63604769307
E05013688,2022,15877.333333333334,2.438333333333333,6708.867529477925
E05013688,2023,15989.666666666666,2.438333333333333,6753.183892809782
E05013688,2024,16087.333333333334,2.438333333333333,6791.842238721481
E05013688,2025,16091.666666666666,2.438333333333333,6793.150578028003
E05013689,2013,15792.333333333334,3.682666666666666,4423.467422577939
E05013689,2014,16131.333333333334,3.682666666666666,4531.281973731402
E05013689,2015,16313.333333333334,3.682666666666666,4585.150609279543
E05013689,2016,16371.666666666666,3.682666666666666,4602.215991229808
E05013689,2017,16609.666666666668,3.682666666666666,4669.9202458518
E05013689,2018,16725.666666666668,3.682666666666666,4703.007097727776
E05013689,2019,16848.666666666668,3.682666666666666,4738.82653686213
E05013689,2020,16923.333333333332,3.682666666666666,4760.761219184421
E05013689,2021,17010.666666666668,3.682666666666666,4785.73902244992
E05013689,2022,17069.333333333332,3.682666666666666,4802.268364967073
E05013689,2023,17100.666666666668,3.682666666666666,4810.21498071973
E05013689,2024,17094.333333333332,3.682666666666666,4807.752723903136
E05013689,2025,17112.0,3.682666666666666,4815.185020374527
E05013690,2013,13564.75,8.93125,2180.9717196961137
E05013690,2014,13711.0,8.93125,2207.5217327058017
E05013690,2015,13835.5,8.93125,2227.3142223889295
E05013690,2016,14094.75,8.93125,2261.755472459185
E05013690,2017,14275.0,8.93125,2293.999268250981
E05013690,2018,14376.25,8.93125,2313.7052231284397
E05013690,2019,14466.5,8.93125,2332.4720547938923
E05013690,2020,14708.5,8.93125,2374.088138066988
E05013690,2021,14955.25,8.93125,2415.9120238649703
E05013690,2022,15187.75,8.93125,2454.8899175626775
E05013690,2023,15400.0,8.93125,2492.422467148188
E05013690,2024,15574.0,8.93125,2523.90935869407
E05013690,2025,15581.0,8.93125,2527.1635124121876
E05013691,2013,14573.25,6.141750000000001,4612.1715014492875
E05013691,2014,14810.0,6.141750000000001,4691.348891943845
E05013691,2015,14969.75,6.141750000000001,4741.104585161751
E05013691,2016,15091.25,6.141750000000001,4780.369906317833
E05013691,2017,15244.25,6.141750000000001,4828.103016599881
E05013691,2018,15310.0,6.141750000000001,4848.140052666632
E05013691,2019,15357.5,6.141750000000001,4863.576730473832
E05013691,2020,15409.0,6.141750000000001,4883.479760905975
E05013691,2021,15481.25,6.141750000000001,4910.123892732028
E05013691,2022,15533.75,6.141750000000001,4930.415071882711
E05013691,2023,15544.5,6.141750000000001,4938.555392281029
E05013691,2024,15521.5,6.141750000000001,4935.569849490663
E05013691,2025,15502.5,6.141750000000001,4936.120884911698
E05013692,2013,13917.4,4.3515999999999995,4231.787339087563
E05013692,2014,14087.2,4.3515999999999995,4286.836731624248
E05013692,2015,14285.8,4.3515999999999995,4352.875697734761
E05013692,2016,14559.4,4.3515999999999995,4415.325483758381
E05013692,2017,14786.8,4.3515999999999995,4487.459166249037
E05013692,2018,14929.8,4.3515999999999995,4534.221419800447
E05013692,2019,15062.6,4.3515999999999995,4577.233780443362
E05013692,2020,15276.6,4.3515999999999995,4630.279868861998
E05013692,2021,15487.8,4.3515999999999995,4682.1484478762995
E05013692,2022,15688.2,4.3515999999999995,4730.8534487060415
E05013692,2023,15868.2,4.3515999999999995,4773.436834295191
E05013692,2024,16020.4,4.3515999999999995,4808.414336067886
E05013692,2025,16040.2,4.3515999999999995,4810.305074848429
E05013693,2013,14363.0,2.794333333333333,5323.769516205871
E05013693,2014,14660.333333333334,2.794333333333333,5428.026885216855
E05013693,2015,14832.0,2.794333333333333,5491.073150357845
E05013693,2016,14973.0,2.794333333333333,5543.869365334402
E05013693,2017,15159.0,2.794333333333333,5609.609398332189
E05013693,2018,15260.0,2.794333333333333,5644.979832243501
E05013693,2019,15351.666666666666,2.794333333333333,5675.734000344185
E05013693,2020,15450.333333333334,2.794333333333333,5709.084876909351
E05013693,2021,15567.333333333334,2.794333333333333,5750.10776333637
E05013693,2022,15658.0,2.794333333333333,5781.912063200415
E05013693,2023,15718.333333333334,2.794333333333333,5801.480681677844
E05013693,2024,15742.333333333334,2.794333333333333,5806.927875395294
E05013693,2025,15761.0,2.794333333333333,5812.476903159167
E05013694,2013,17748.0,2.6510000000000002,6694.832138815541
E05013694,2014,18150.0,2.6510000000000002,6846.473029045643
E05013694,2015,18626.0,2.6510000000000002,7026.027913994718
E05013694,2016,18864.0,2.6510000000000002,7115.805356469256
E05013694,2017,19263.0,2.6510000000000002,7266.314598264805
E05013694,2018,19530.0,2.6510000000000002,7367.0313089400215
E05013694,2019,19776.0,2.6510000000000002,7459.826480573368
E05013694,2020,21212.0,2.6510000000000002,8001.508864579403
E05013694,2021,22645.0,2.6510000000000002,8542.059600150886
E05013694,2022,24077.0,2.6510000000000002,9082.233119577517
E05013694,2023,25481.0,2.6510000000000002,9611.84458694832
E05013694,2024,26842.0,2.6510000000000002,10125.23576009053
E05013694,2025,28700.0,2.6510000000000002,10826.103357223688
E05013695,2013,14651.5,9.588500000000002,3833.4608311163943
E05013695,2014,14735.5,9.588500000000002,3853.387526762905
E05013695,2015,14884.5,9.588500000000002,3891.147551936845
E05013695,2016,15040.5,9.588500000000002,3936.7080944599993
E05013695,2017,15179.0,9.588500000000002,3970.349140415444
E05013695,2018,15257.0,9.588500000000002,3990.5049435521005
E05013695,2019,15292.5,9.588500000000002,3999.598662140178
E05013695,2020,15325.5,9.588500000000002,4012.627341846717
E05013695,2021,15389.5,9.588500000000002,4035.2617795899514
E05013695,2022,15440.0,9.588500000000002,4054.5722095217798
E05013695,2023,15438.5,9.588500000000002,4061.0934541834704
E05013695,2024,15394.0,9.588500000000002,4054.384649816661
E05013695,2025,15331.5,9.588500000000002,4047.0023325962566
E05013696,2013,14079.0,2.6275,5628.471133658313
E05013696,2014,14212.25,2.6275,5681.415795481148
E05013696,2015,14391.5,2.6275,5753.62610788764
E05013696,2016,14509.5,2.6275,5799.624556095592
E05013696,2017,14671.5,2.6275,5862.429397670801
E05013696,2018,14760.5,2.6275,5896.266714816845
E05013696,2019,14840.0,2.6275,5926.05297982476
E05013696,2020,14958.25,2.6275,5969.384064453026
E05013696,2021,15081.0,2.6275,6014.4925600298375
E05013696,2022,15186.0,2.6275,6053.3348768221185
E05013696,2023,15275.0,2.6275,6085.238317766339
E05013696,2024,15345.0,2.6275,6110.258703046299
E05013696,2025,15345.75,2.6275,6109.827016293146
E05013697,2013,15812.0,1.082,14613.678373382623
E05013697,2014,17268.0,1.082,15959.334565619223
E05013697,2015,18067.0,1.082,16697.78188539741
E05013697,2016,18402.0,1.082,17007.393715341957
E05013697,2017,18565.0,1.082,17158.04066543438
E05013697,2018,18710.0,1.082,17292.051756007393
E05013697,2019,18863.0,1.082,17433.456561922365
E05013697,2020,18894.0,1.082,17462.107208872458
E05013697,2021,18942.0,1.082,17506.469500924213
E05013697,2022,19003.0,1.082,17562.846580406655
E05013697,2023,19038.0,1.082,17595.194085027724
E05013697,2024,19041.0,1.082,17597.96672828096
E05013697,2025,19061.0,1.082,17616.45101663586
E05013698,2013,13521.0,0.984,13956.08444322104
E05013698,2014,13783.5,0.984,14227.023736421963
E05013698,2015,14223.0,0.984,14675.346729625002
E05013698,2016,14499.5,0.984,14952.88182607407
E05013698,2017,14716.0,0.984,15161.388612446272
E05013698,2018,14991.5,0.984,15430.871111863977
E05013698,2019,15313.5,0.984,15746.269083363331
E05013698,2020,15376.0,0.984,15809.66819827641
E05013698,2021,15447.5,0.984,15877.552035911662
E05013698,2022,15512.0,0.984,15938.795604209457
E05013698,2023,15557.5,0.984,15981.223664429246
E05013698,2024,15577.5,0.984,15994.885341012558
E05013698,2025,15588.0,0.984,16004.438139200036
E05013699,2013,15815.0,1.089,14522.497704315887
E05013699,2014,16442.0,1.089,15098.255280073463
E05013699,2015,17014.0,1.089,15623.507805325988
E05013699,2016,17419.0,1.089,15995.408631772269
E05013699,2017,17710.0,1.089,16262.626262626263
E05013699,2018,18243.0,1.089,16752.06611570248
E05013699,2019,18838.0,1.089,17298.438934802572
E05013699,2020,19215.0,1.089,17644.628099173555
E05013699,2021,19598.0,1.089,17996.326905417816
E05013699,2022,19971.0,1.089,18338.84297520661
E05013699,2023,20333.0,1.089,18671.2580348944
E05013699,2024,20693.0,1.089,19001.836547291092
E05013699,2025,20827.0,1.089,19124.885215794307
E05013700,2013,13521.0,0.984,13956.08444322104
E05013700,2014,13783.5,0.984,14227.023736421963
E05013700,2015,14223.0,0.984,14675.346729625002
E05013700,2016,14499.5,0.984,14952.88182607407
E05013700,2017,14716.0,0.984,15161.388612446272
E05013700,2018,14991.5,0.984,15430.871111863977
E05013700,2019,15313.5,0.984,15746.269083363331
E05013700,2020,15376.0,0.984,15809.66819827641
E05013700,2021,15447.5,0.984,15877.552035911662
E05013700,2022,15512.0,0.984,15938.795604209457
E05013700,2023,15557.5,0.984,15981.223664429246
E05013700,2024,15577.5,0.984,15994.885341012558
E05013700,2025,15588.0,0.984,16004.438139200036
E05013701,2013,12465.0,0.8085,15417.511129468996
E05013701,2014,12627.5,0.8085,15618.48868695213
E05013701,2015,13062.5,0.8085,16156.083344807012
E05013701,2016,13819.0,0.8085,17090.71320391023
E05013701,2017,14055.0,0.8085,17382.321354812062
E05013701,2018,14292.0,0.8085,17675.17784203038
E05013701,2019,14535.0,0.8085,17975.421084033227
E05013701,2020,14558.5,0.8085,18004.396713938222
E05013701,2021,14618.0,0.8085,18077.917756666204
E05013701,2022,14664.5,0.8085,18135.348111432373
E05013701,2023,14688.0,0.8085,18164.35127816788
E05013701,2024,14693.0,0.8085,18170.457570333652
E05013701,2025,14697.0,0.8085,18175.35224195695
E05013702,2013,13812.5,1.012,13576.756873548318
E05013702,2014,14251.0,1.012,13998.325500999297
E05013702,2015,14729.5,1.012,14466.834116566737
E05013702,2016,15034.0,1.012,14761.875438880787
E05013702,2017,15155.0,1.012,14869.281045751635
E05013702,2018,15457.5,1.012,15152.503646086534
E05013702,2019,15812.0,1.012,15486.652622481499
E05013702,2020,16086.5,1.012,15751.725814292658
E05013702,2021,16359.5,1.012,16014.74099281586
E05013702,2022,16642.0,1.012,16288.6728245017
E05013702,2023,16911.0,1.012,16548.99800140442
E05013702,2024,17165.5,1.012,16793.966401987793
E05013702,2025,17251.5,1.012,16875.811591854374
E05013703,2013,15665.0,0.999,15777.36320415856
E05013703,2014,16458.0,0.999,16521.151998966816
E05013703,2015,17028.5,0.999,17077.056881563334
E05013703,2016,17327.5,0.999,17375.421748500674
E05013703,2017,17486.5,0.999,17535.35221044645
E05013703,2018,17665.0,0.999,17718.07827975042
E05013703,2019,17877.0,0.999,17936.706446900047
E05013703,2020,17948.5,0.999,18012.167141554135
E05013703,2021,18033.0,0.999,18100.39632251451
E05013703,2022,18133.0,0.999,18204.458224701142
E05013703,2023,18201.0,0.999,18275.76298137849
E05013703,2024,18244.5,0.999,18323.00083138939
E05013703,2025,18265.5,0.999,18344.251709191292
E05013704,2013,13960.333333333334,0.9706666666666667,14491.570413165618
E05013704,2014,14596.333333333334,0.9706666666666667,15109.077006182808
E05013704,2015,15144.333333333334,0.9706666666666667,15659.02303163762
E05013704,2016,15435.0,0.9706666666666667,15958.758041967702
E05013704,2017,15556.666666666666,0.9706666666666667,16083.407996748836
E05013704,2018,15671.666666666666,0.9706666666666667,16200.990103132246
E05013704,2019,15799.0,0.9706666666666667,16331.451940674937
E05013704,2020,15834.333333333334,0.9706666666666667,16368.549754471527
E05013704,2021,15883.666666666666,0.9706666666666667,16418.970278287354
E05013704,2022,15925.666666666666,0.9706666666666667,16460.129988728524
E05013704,2023,15946.666666666666,0.9706666666666667,16481.067190274345
E05013704,2024,15943.666666666666,0.9706666666666667,16476.719514046443
E05013704,2025,15944.333333333334,0.9706666666666667,16475.688566918838
E05013705,2013,13152.5,0.836,15724.573002754822
E05013705,2014,13335.5,0.836,15943.715072805982
E05013705,2015,13625.0,0.836,16290.720188902007
E05013705,2016,13808.5,0.836,16510.059031877216
E05013705,2017,13878.5,0.836,16593.74262101535
E05013705,2018,13956.5,0.836,16687.390791027156
E05013705,2019,14067.0,0.836,16819.881936245572
E05013705,2020,14064.0,0.836,16816.418732782367
E05013705,2021,14087.5,0.836,16844.35261707989
E05013705,2022,14104.5,0.836,16864.56513183786
E05013705,2023,14104.0,0.836,16864.00629673357
E05013705,2024,14087.5,0.836,16844.35261707989
E05013705,2025,14086.5,0.836,16842.88862652499
E05013706,2013,15554.0,1.0090000000000001,15415.262636273535
E05013706,2014,16165.0,1.0090000000000001,16020.81268582755
E05013706,2015,16595.0,1.0090000000000001,16446.977205153617
E05013706,2016,16910.0,1.0090000000000001,16759.167492566896
E05013706,2017,16889.0,1.0090000000000001,16738.354806739342
E05013706,2018,17005.0,1.0090000000000001,16853.32011892963
E05013706,2019,17109.0,1.0090000000000001,16956.39246778989
E05013706,2020,17142.0,1.0090000000000001,16989.09811694747
E05013706,2021,17189.0,1.0090000000000001,17035.678889990086
E05013706,2022,17223.0,1.0090000000000001,17069.375619425173
E05013706,2023,17240.0,1.0090000000000001,17086.223984142714
E05013706,2024,17217.0,1.0090000000000001,17063.429137760155
E05013706,2025,17232.0,1.0090000000000001,17078.295341922694
E05013707,2013,12446.5,0.9265,13599.412215540622
E05013707,2014,12661.0,0.9265,13831.526942577526
E05013707,2015,13025.0,0.9265,14225.226388397594
E05013707,2016,13197.5,0.9265,14413.493102228513
E05013707,2017,13239.5,0.9265,14462.247966041741
E05013707,2018,13322.0,0.9265,14554.349133356916
E05013707,2019,13421.5,0.9265,14666.577644145738
E05013707,2020,13429.5,0.9265,14674.95814172857
E05013707,2021,13464.0,0.9265,14709.954604409857
E05013707,2022,13490.0,0.9265,14736.323546751562
E05013707,2023,13513.0,0.9265,14758.9364461738
E05013707,2024,13514.0,0.9265,14758.592736705577
E05013707,2025,13544.0,0.9265,14785.621388987147
E05013708,2013,13937.333333333334,1.0053333333333334,13912.395974872605
E05013708,2014,14319.0,1.0053333333333334,14293.872561197597
E05013708,2015,14722.333333333334,1.0053333333333334,14689.96765895083
E05013708,2016,15029.666666666666,1.0053333333333334,14995.946911581244
E05013708,2017,15221.666666666666,1.0053333333333334,15188.90276893772
E05013708,2018,15481.0,1.0053333333333334,15446.429222477314
E05013708,2019,15770.666666666666,1.0053333333333334,15733.878759575819
E05013708,2020,15815.0,1.0053333333333334,15776.51991697624
E05013708,2021,15882.0,1.0053333333333334,15840.963405690498
E05013708,2022,15938.666666666666,1.0053333333333334,15895.20510761994
E05013708,2023,15973.333333333334,1.0053333333333334,15927.301915569473
E05013708,2024,15985.0,1.0053333333333334,15936.14847607531
E05013708,2025,15997.666666666666,1.0053333333333334,15948.203527384658
E05013709,2013,13034.5,0.915,14430.516433057117
E05013709,2014,13260.5,0.915,14683.948226464601
E05013709,2015,13683.0,0.915,15139.643604757726
E05013709,2016,13951.5,0.915,15434.440205280574
E05013709,2017,14052.5,0.915,15546.091662406066
E05013709,2018,14152.5,0.915,15655.459276694675
E05013709,2019,14267.0,0.915,15780.449630051224
E05013709,2020,14304.5,0.915,15821.771027271061
E05013709,2021,14354.5,0.915,15875.220666968928
E05013709,2022,14387.0,0.915,15908.771692889459
E05013709,2023,14401.0,0.915,15924.003742897658
E05013709,2024,14395.0,0.915,15916.095906929186
E05013709,2025,14386.0,0.915,15905.30734206033
E05013710,2013,12199.0,0.8395000000000001,14560.047024393014
E05013710,2014,12411.0,0.8395000000000001,14811.04647032917
E05013710,2015,12865.5,0.8395000000000001,15360.33897341914
E05013710,2016,13607.0,0.8395000000000001,16264.623023483782
E05013710,2017,13926.5,0.8395000000000001,16647.500319652216
E05013710,2018,14245.5,0.8395000000000001,17029.63460199747
E05013710,2019,14595.5,0.8395000000000001,17448.322181022602
E05013710,2020,14640.5,0.8395000000000001,17502.74616772507
E05013710,2021,14707.0,0.8395000000000001,17583.08471494125
E05013710,2022,14766.0,0.8395000000000001,17654.45737260083
E05013710,2023,14797.0,0.8395000000000001,17692.267968006363
E05013710,2024,14813.5,0.8395000000000001,17712.889798121865
E05013710,2025,14829.0,0.8395000000000001,17731.857960760914
E05013711,2013,13360.666666666666,0.9446666666666667,14177.508697591882
E05013711,2014,13709.0,0.9446666666666667,14527.690251695005
E05013711,2015,14237.0,0.9446666666666667,15098.054020097989
E05013711,2016,14845.666666666666,0.9446666666666667,15795.571280241513
E05013711,2017,15047.333333333334,0.9446666666666667,16016.557734204793
E05013711,2018,15368.666666666666,0.9446666666666667,16353.10942660913
E05013711,2019,15731.666666666666,0.9446666666666667,16732.254011695484
E05013711,2020,15935.666666666666,0.9446666666666667,16934.895398828852
E05013711,2021,16148.0,0.9446666666666667,17147.687410848434
E05013711,2022,16364.0,0.9446666666666667,17364.465010573153
E05013711,2023,16560.333333333332,0.9446666666666667,17559.002782829284
E05013711,2024,16743.0,0.9446666666666667,17738.364432600913
E05013711,2025,16809.333333333332,0.9446666666666667,17804.03900362308
E05013712,2013,14678.5,0.8815,16639.945505070555
E05013712,2014,14828.5,0.8815,16811.260395023794
E05013712,2015,15123.5,0.8815,17144.34067322118
E05013712,2016,15353.0,0.8815,17403.60210452509
E05013712,2017,15467.5,0.8815,17531.89268056279
E05013712,2018,15602.0,0.8815,17681.26137459206
E05013712,2019,15783.5,0.8815,17883.4964658208
E05013712,2020,15834.0,0.8815,17938.138330506335
E05013712,2021,15912.0,0.8815,18024.847522465625
E05013712,2022,15994.0,0.8815,18115.478854214463
E05013712,2023,16043.0,0.8815,18168.838902264866
E05013712,2024,16074.0,0.8815,18201.70341766213
E05013712,2025,16093.0,0.8815,18223.157251640776
E05013713,2013,12801.0,0.846,15131.205673758866
E05013713,2014,12931.0,0.846,15284.869976359338
E05013713,2015,13213.0,0.846,15618.203309692672
E05013713,2016,13451.0,0.846,15899.52718676123
E05013713,2017,13524.0,0.846,15985.81560283688
E05013713,2018,13616.0,0.846,16094.562647754137
E05013713,2019,13731.0,0.846,16230.49645390071
E05013713,2020,13967.0,0.846,16509.456264775414
E05013713,2021,14240.0,0.846,16832.151300236408
E05013713,2022,14509.0,0.846,17150.118203309692
E05013713,2023,14769.0,0.846,17457.44680851064
E05013713,2024,15015.0,0.846,17748.226950354612
E05013713,2025,15205.0,0.846,17972.813238770686
E05013714,2013,15582.0,3.085,5050.891410048623
E05013714,2014,15770.0,3.085,5111.831442463534
E05013714,2015,15887.0,3.085,5149.756888168557
E05013714,2016,16023.0,3.085,5193.841166936791
E05013714,2017,16063.0,3.085,5206.807131280389
E05013714,2018,16127.0,3.085,5227.552674230146
E05013714,2019,16173.0,3.085,5242.463533225284
E05013714,2020,16234.0,3.085,5262.23662884927
E05013714,2021,16271.0,3.085,5274.230145867099
E05013714,2022,16287.0,3.085,5279.416531604538
E05013714,2023,16286.0,3.085,5279.092382495948
E05013714,2024,16237.0,3.085,5263.2090761750405
E05013714,2025,16169.0,3.085,5241.1669367909235
E05013715,2013,17189.0,2.1845,7960.4139645482055
E05013715,2014,17675.0,2.1845,8191.418071768266
E05013715,2015,18028.5,2.1845,8360.111327280587
E05013715,2016,19004.0,2.1845,8831.982274102897
E05013715,2017,19385.5,2.1845,9014.699524427151
E05013715,2018,19783.5,2.1845,9205.009727626459
E05013715,2019,20172.5,2.1845,9391.131647211412
E05013715,2020,20517.0,2.1845,9555.852788586251
E05013715,2021,20837.5,2.1845,9709.22503242542
